order_id,user_id,product_id,product_name,category,base_price,price,amount,quantity,status,region,priority,old_name,order_date
15868,9116.0,P5221,Novel,Books,74871.57,74871.57,353393.81,4,Shipped,North,Medium,Product_162,2026-12-17
15869,3810.0,P4053,Microwave,Home Appliances,20104.76,20104.76,47447.23,2,Cancelled,North,Medium,Product_140,2026-01-04
15870,3832.0,P9301,Basketball,Sports,20785.85,20785.85,122636.51,5,Pending,North,Low,Product_11,2026-06-27
15871,7550.0,P5210,Basketball,Sports,31168.8,31168.8,183895.92,5,Shipped,North,Low,Product_72,2026-02-12
15872,5261.0,P9175,Notebook,Books,58683.93,58683.93,69247.04,1,Shipped,East,Low,Product_184,2026-03-02
15873,3125.0,P3920,Tablet,Electronics,32152.58,32152.58,75880.09,2,Cancelled,West,High,Product_9,2026-04-03
15874,6521.0,P6492,Shoes,Clothing,43472.47,43472.47,205190.06,4,Shipped,West,Medium,Product_101,2026-08-24
15875,4586.0,P2580,Bed,Furniture,67118.81,67118.81,79200.2,1,Completed,South,Medium,Product_83,2026-10-15
15876,8905.0,P9309,Novel,Books,28699.73,28699.73,101597.04,3,Cancelled,East,Low,Product_182,2026-02-21
15877,7735.0,P3599,Tennis Racket,Sports,5399.45,5399.45,31856.75,5,Shipped,West,High,Product_137,2026-10-29
15878,8945.0,P7122,Mixer,Home Appliances,40932.62,40932.62,96600.98,2,Shipped,North,High,Product_51,2026-04-26
15879,3495.0,P4005,Mixer,Home Appliances,22187.05,22187.05,52361.44,2,Pending,East,High,Product_179,2026-09-08
15880,6635.0,P8310,T-Shirt,Clothing,8299.3,8299.3,19586.35,2,Completed,East,High,Product_31,2026-05-18
15881,7288.0,P6175,Washing Machine,Home Appliances,35380.49,35380.49,41748.98,1,Pending,North,Low,Product_103,2026-03-14
15882,2823.0,P2073,Washing Machine,Home Appliances,40964.39,40964.39,193351.92,4,Pending,South,Low,Product_184,2026-05-24
15883,8105.0,P1744,Microwave,Home Appliances,3029.44,3029.44,7149.48,2,Pending,East,Low,Product_143,2026-10-05
15884,7139.0,P1995,Washing Machine,Home Appliances,22639.16,22639.16,53428.42,2,Cancelled,East,High,Product_1,2026-06-03
15885,3935.0,P7367,Tennis Racket,Sports,50319.64,50319.64,296885.88,5,Shipped,East,Medium,Product_116,2026-06-11
15886,2248.0,P6611,Bed,Furniture,32778.88,32778.88,193395.39,5,Pending,South,Low,Product_79,2026-02-14
15887,3837.0,P5964,Table,Furniture,39125.19,39125.19,92335.45,2,Completed,North,Low,Product_163,2026-06-03
15888,3389.0,P5860,Jacket,Clothing,45006.52,45006.52,53107.69,1,Pending,West,High,Product_92,2026-11-09
15889,2524.0,P9304,Football,Sports,45780.06,45780.06,108040.94,2,Shipped,East,Low,Product_71,2026-12-31
15890,2299.0,P1206,Cricket Bat,Sports,45131.74,45131.74,213021.81,4,Cancelled,South,Low,Product_131,2026-08-18
15891,7171.0,P5685,Laptop,Electronics,9704.36,9704.36,11451.14,1,Shipped,East,High,Product_17,2026-11-18
15892,7643.0,P5758,Refrigerator,Home Appliances,69735.69,69735.69,246864.34,3,Pending,West,Medium,Product_40,2026-11-09
15893,5266.0,P7792,Chair,Furniture,33965.0,33965.0,120236.1,3,Shipped,West,High,Product_49,2026-08-14
15894,7139.0,P6981,Smart Watch,Electronics,3855.31,3855.31,4549.27,1,Shipped,East,High,Product_130,2026-09-28
15895,5176.0,P8519,Refrigerator,Home Appliances,78668.78,78668.78,371316.64,4,Completed,North,Medium,Product_166,2026-02-06
15896,2751.0,P8740,Microwave,Home Appliances,68312.2,68312.2,322433.58,4,Completed,West,Medium,Product_130,2026-02-15
15897,3277.0,P4365,T-Shirt,Clothing,42325.8,42325.8,199777.78,4,Shipped,East,High,Product_129,2026-11-28
15898,2294.0,P7591,Novel,Books,46048.01,46048.01,217346.61,4,Pending,North,High,Product_13,2026-01-10
15899,5774.0,P6382,Shoes,Clothing,56580.61,56580.61,66765.12,1,Shipped,East,Low,Product_10,2026-01-29
15900,7831.0,P2036,Bed,Furniture,73723.16,73723.16,434966.64,5,Cancelled,West,High,Product_151,2026-02-12
15901,5807.0,P8714,Phone,Electronics,63243.61,63243.61,298509.84,4,Pending,West,Low,Product_109,2026-03-12
15902,,P2520,Chair,Furniture,57922.97,57922.97,205047.31,3,Pending,West,Low,Product_5,2026-07-09
15903,7601.0,P3660,Dictionary,Books,79854.62,79854.62,188456.9,2,Pending,West,High,Product_14,2026-02-18
15904,5120.0,P9180,Sofa,Furniture,11403.27,11403.27,13455.86,1,Shipped,South,High,Product_38,2026-12-27
15905,2795.0,P1292,Basketball,Sports,79969.17,79969.17,471818.1,5,Pending,North,Low,Product_101,2026-12-19
15906,2130.0,P6720,Tennis Racket,Sports,15448.24,15448.24,91144.62,5,Pending,West,High,Product_128,2026-05-25
15907,3040.0,P9165,Dictionary,Books,23831.51,23831.51,140605.91,5,Completed,South,High,Product_146,2026-03-03
15908,9499.0,P4687,Dictionary,Books,15895.23,15895.23,37512.74,2,Pending,West,Medium,Product_79,2026-02-17
15909,5679.0,P1440,Bed,Furniture,4058.96,4058.96,14368.72,3,Cancelled,East,Medium,Product_83,2026-06-30
15910,4300.0,P1664,Table,Furniture,23667.28,23667.28,27927.39,1,Shipped,North,High,Product_186,2026-11-25
15911,1206.0,P2606,T-Shirt,Clothing,22265.94,22265.94,26273.81,1,Shipped,West,Low,Product_145,2026-08-04
15912,,P6134,Notebook,Books,59197.63,59197.63,279412.81,4,Cancelled,East,Medium,Product_156,2026-05-25
15913,8635.0,P4401,Bed,Furniture,68937.06,68937.06,162691.46,2,Pending,West,Low,Product_148,2026-06-26
15914,5488.0,P8803,Bed,Furniture,11863.75,11863.75,41997.67,3,Completed,South,High,Product_97,2026-10-30
15915,7821.0,P1762,T-Shirt,Clothing,23279.29,23279.29,54939.12,2,Completed,North,High,Product_89,2026-09-19
15916,3202.0,P1276,Jeans,Clothing,69104.14,69104.14,81542.89,1,Cancelled,South,Low,Product_181,2026-11-08
15917,1575.0,P9094,Novel,Books,75122.05,75122.05,265932.06,3,Cancelled,West,Medium,Product_143,2026-03-08
15918,3070.0,P2134,Dictionary,Books,72420.43,72420.43,341824.43,4,Completed,East,Low,Product_147,2026-11-19
15919,5825.0,P8936,Cricket Bat,Sports,9023.28,9023.28,10647.47,1,Cancelled,North,Medium,Product_10,2026-12-19
15920,1209.0,P1994,T-Shirt,Clothing,26742.17,26742.17,94667.28,3,Pending,East,Medium,Product_163,2026-03-24
15921,1290.0,P1648,Novel,Books,71291.64,71291.64,84124.14,1,Completed,North,Medium,Product_27,2026-11-14
15922,2574.0,P5294,Microwave,Home Appliances,19646.2,19646.2,46365.03,2,Completed,East,Medium,Product_148,2026-08-15
15923,6939.0,P5758,Jeans,Clothing,6084.99,6084.99,7180.29,1,Cancelled,North,Medium,Product_77,2026-04-20
15924,9662.0,P9758,Refrigerator,Home Appliances,55206.62,55206.62,325719.06,5,Pending,West,Medium,Product_1,2026-01-21
15925,9981.0,P3249,Basketball,Sports,20246.49,20246.49,23890.86,1,Shipped,East,Medium,Product_25,2026-10-28
15926,1851.0,P6586,Washing Machine,Home Appliances,65855.7,65855.7,155419.45,2,Cancelled,West,Low,Product_105,2026-11-29
15927,5131.0,P4220,Smart Watch,Electronics,25399.82,25399.82,149858.94,5,Completed,North,Low,Product_159,2026-04-15
15928,7583.0,P7882,Table,Furniture,1837.53,1837.53,6504.86,3,Shipped,West,High,Product_158,2026-09-14
15929,6000.0,P1474,Bed,Furniture,62441.63,62441.63,368405.62,5,Pending,South,Low,Product_104,2026-04-14
15930,3517.0,P1893,Mixer,Home Appliances,14213.63,14213.63,50316.25,3,Pending,North,Medium,Product_28,2026-11-18
15931,9621.0,P8236,Table,Furniture,59497.83,59497.83,210622.32,3,Shipped,South,Low,Product_166,2026-11-27
15932,7950.0,P7805,Sofa,Furniture,37511.6,37511.6,88527.38,2,Completed,South,High,Product_5,2026-06-16
15933,3267.0,P1667,Refrigerator,Home Appliances,11965.32,11965.32,42357.23,3,Completed,North,Low,Product_164,2026-02-24
15934,4480.0,P2002,Table,Furniture,73395.27,73395.27,346425.67,4,Completed,South,High,Product_23,2026-03-11
15935,6737.0,P2558,Jeans,Clothing,59735.88,59735.88,281953.35,4,Completed,North,High,Product_114,2026-11-24
15936,6701.0,P1564,Jacket,Clothing,14360.1,14360.1,16944.92,1,Completed,North,Low,Product_161,2026-08-25
15937,7086.0,P2364,Tablet,Electronics,40405.46,40405.46,238392.21,5,Completed,East,High,Product_171,2026-12-25
15938,6629.0,P2242,T-Shirt,Clothing,13326.81,13326.81,31451.27,2,Completed,South,Low,Product_117,2026-06-19
15939,1680.0,P1900,Headphones,Electronics,14618.23,14618.23,68998.05,4,Shipped,South,Low,Product_3,2026-08-13
15940,9074.0,P2760,Football,Sports,22811.55,22811.55,53835.26,2,Completed,North,Medium,Product_95,2026-02-26
15941,9219.0,P2980,T-Shirt,Clothing,20540.07,20540.07,121186.41,5,Shipped,East,Medium,Product_17,2026-01-22
15942,9838.0,P6559,Tennis Racket,Sports,44487.77,44487.77,157486.71,3,Completed,South,Medium,Product_86,2026-04-27
15943,1916.0,P4761,Dictionary,Books,24163.95,24163.95,114053.84,4,Pending,East,Medium,Product_87,2026-01-07
15944,4166.0,P7909,Football,Sports,71508.37,71508.37,421899.38,5,Pending,West,Medium,Product_9,2026-11-19
15945,9290.0,P2644,Microwave,Home Appliances,42243.39,42243.39,149541.6,3,Cancelled,East,Medium,Product_122,2026-02-13
15946,6912.0,P8100,Novel,Books,35456.43,35456.43,167354.35,4,Pending,West,High,Product_15,2026-12-30
15947,3826.0,P1540,Novel,Books,75646.33,75646.33,267788.01,3,Pending,North,Medium,Product_53,2026-12-27
15948,9666.0,P9201,Microwave,Home Appliances,18798.54,18798.54,88729.11,4,Completed,East,Low,Product_120,2026-10-02
15949,7293.0,P8026,Laptop,Electronics,57720.08,57720.08,340548.47,5,Completed,North,Low,Product_82,2026-05-06
15950,8188.0,P9599,Shoes,Clothing,26248.64,26248.64,30973.4,1,Completed,East,Medium,Product_79,2026-05-02
15951,3754.0,P3859,Tennis Racket,Sports,22528.55,22528.55,132918.45,5,Shipped,South,Low,Product_89,2026-02-19
15952,9753.0,P4821,Football,Sports,57194.78,57194.78,134979.68,2,Pending,East,Low,Product_158,2026-11-27
15953,3953.0,P3608,T-Shirt,Clothing,25575.95,25575.95,90538.86,3,Shipped,West,Medium,Product_174,2026-08-21
15954,7743.0,P7427,Phone,Electronics,29623.86,29623.86,174780.77,5,Completed,North,High,Product_53,2026-02-23
15955,9217.0,P9863,Phone,Electronics,65778.96,65778.96,310476.69,4,Shipped,West,Low,Product_182,2026-09-26
15956,1957.0,P8384,Refrigerator,Home Appliances,45772.71,45772.71,108023.6,2,Shipped,South,Medium,Product_142,2026-06-02
15957,7793.0,P6425,Laptop,Electronics,48527.79,48527.79,57262.79,1,Completed,East,Medium,Product_181,2026-07-16
15958,7820.0,P1430,Washing Machine,Home Appliances,398.87,398.87,470.67,1,Pending,East,Low,Product_95,2026-03-22
15959,5314.0,P1181,Basketball,Sports,15889.02,15889.02,93745.22,5,Cancelled,North,Low,Product_7,2026-03-30
15960,9123.0,P3239,T-Shirt,Clothing,32883.84,32883.84,38802.93,1,Pending,West,Low,Product_163,2026-08-14
15961,6384.0,P4189,Chair,Furniture,45500.43,45500.43,53690.51,1,Completed,North,Low,Product_152,2026-03-24
15962,8004.0,P1320,T-Shirt,Clothing,67850.15,67850.15,400315.88,5,Cancelled,East,Low,Product_199,2026-06-12
15963,8369.0,P5812,Phone,Electronics,16412.14,16412.14,38732.65,2,Cancelled,West,High,Product_89,2026-07-13
15964,2623.0,P1508,T-Shirt,Clothing,17537.82,17537.82,82778.51,4,Completed,West,Medium,Product_143,2026-09-21
15965,1904.0,P1564,Table,Furniture,34951.6,34951.6,82485.78,2,Pending,North,Medium,Product_37,2026-07-27
15966,8730.0,P9067,Chair,Furniture,38752.75,38752.75,182912.98,4,Cancelled,West,High,Product_187,2026-09-16
15967,1444.0,P8638,Magazine,Books,11340.92,11340.92,13382.29,1,Pending,West,Medium,Product_132,2026-08-18
15968,4449.0,P6679,Microwave,Home Appliances,47196.28,47196.28,111383.22,2,Completed,North,High,Product_163,2026-10-13
15969,4737.0,P8512,Smart Watch,Electronics,41053.94,41053.94,48443.65,1,Completed,North,Low,Product_177,2026-04-11
15970,8929.0,P6906,Washing Machine,Home Appliances,34080.83,34080.83,40215.38,1,Completed,South,Medium,Product_97,2026-01-12
15971,2267.0,P6822,Novel,Books,52040.59,52040.59,245631.58,4,Cancelled,North,Medium,Product_89,2026-10-04
15972,9775.0,P7865,Jeans,Clothing,48793.22,48793.22,230304.0,4,Cancelled,North,Low,Product_51,2026-05-19
15973,2006.0,P9478,Microwave,Home Appliances,24619.65,24619.65,87153.56,3,Cancelled,East,Low,Product_153,2026-02-13
15974,9003.0,P8155,Headphones,Electronics,36590.96,36590.96,43177.33,1,Shipped,South,Medium,Product_126,2026-10-25
15975,2122.0,P9516,Phone,Electronics,66268.37,66268.37,390983.38,5,Pending,South,High,Product_3,2026-08-28
15976,6389.0,P4822,Refrigerator,Home Appliances,44328.26,44328.26,209229.39,4,Shipped,North,High,Product_32,2026-03-09
15977,3234.0,P8291,Dictionary,Books,42050.49,42050.49,198478.31,4,Shipped,North,Low,Product_200,2026-12-14
15978,8770.0,P7251,Sofa,Furniture,65287.18,65287.18,308155.49,4,Completed,North,High,Product_27,2026-01-12
15979,4232.0,P3020,Washing Machine,Home Appliances,10617.48,10617.48,37585.88,3,Cancelled,West,High,Product_140,2026-03-13
15980,2915.0,P7593,Notebook,Books,10842.84,10842.84,51178.2,4,Cancelled,West,Medium,Product_112,2026-07-02
15981,5644.0,P2374,Notebook,Books,43384.61,43384.61,51193.84,1,Completed,South,Medium,Product_69,2026-10-26
15982,7799.0,P2207,Dictionary,Books,34002.05,34002.05,120367.26,3,Pending,North,Low,Product_42,2026-06-03
15983,2225.0,P8769,Basketball,Sports,34663.69,34663.69,122709.46,3,Pending,North,Low,Product_64,2026-02-03
15984,9609.0,P1783,Mixer,Home Appliances,19879.6,19879.6,93831.71,4,Pending,South,Low,Product_116,2026-08-10
15985,9115.0,P2380,Dictionary,Books,14378.84,14378.84,16967.03,1,Completed,South,Medium,Product_8,2026-11-25
15986,9509.0,P5708,Refrigerator,Home Appliances,15193.95,15193.95,71715.44,4,Cancelled,South,Medium,Product_144,2026-04-16
15987,9033.0,P5749,Magazine,Books,38555.38,38555.38,136486.05,3,Cancelled,West,High,Product_147,2026-06-19
15988,9848.0,P3577,Jacket,Clothing,45294.26,45294.26,213788.91,4,Shipped,West,High,Product_67,2026-02-05
15989,8834.0,P8963,Refrigerator,Home Appliances,71985.42,71985.42,84942.8,1,Completed,West,Low,Product_152,2026-05-27
15990,4082.0,P4492,Jacket,Clothing,14903.91,14903.91,87933.07,5,Pending,East,Medium,Product_11,2026-01-06
15991,6279.0,P5442,Jeans,Clothing,46835.48,46835.48,165797.6,3,Shipped,North,High,Product_13,2026-01-19
15992,7272.0,P9794,Dictionary,Books,78354.42,78354.42,92458.22,1,Completed,West,Low,Product_47,2026-05-19
15993,8765.0,P7418,Table,Furniture,49531.95,49531.95,292238.51,5,Shipped,East,High,Product_33,2026-11-16
15994,8871.0,P6579,Cricket Bat,Sports,46244.97,46244.97,272845.32,5,Completed,East,Low,Product_136,2026-06-03
15995,9400.0,P7839,Headphones,Electronics,60948.84,60948.84,215758.89,3,Cancelled,North,High,Product_136,2026-09-25
15996,8402.0,P1294,Phone,Electronics,58059.17,58059.17,274039.28,4,Shipped,North,Medium,Product_155,2026-04-20
15997,2195.0,P7493,Tennis Racket,Sports,39283.78,39283.78,231774.3,5,Pending,West,High,Product_176,2026-08-13
15998,3092.0,P2062,Chair,Furniture,45009.01,45009.01,53110.63,1,Shipped,South,Medium,Product_12,2026-06-25
15999,6353.0,P1332,Shoes,Clothing,22925.22,22925.22,135258.8,5,Completed,West,Medium,Product_44,2026-06-08
16000,6933.0,P4901,Laptop,Electronics,5866.41,5866.41,20767.09,3,Cancelled,West,Low,Product_30,2026-05-28
16001,1391.0,P6910,Phone,Electronics,76567.55,76567.55,361398.84,4,Pending,South,Low,Product_127,2026-11-02
16002,3037.0,P4945,Table,Furniture,67274.19,67274.19,158767.09,2,Completed,North,Low,Product_142,2026-09-09
16003,5129.0,P3349,T-Shirt,Clothing,4522.61,4522.61,21346.72,4,Shipped,South,Low,Product_187,2026-11-19
16004,8968.0,P4489,Jeans,Clothing,13457.47,13457.47,31759.63,2,Cancelled,West,Medium,Product_36,2026-10-31
16005,8884.0,P3267,Jacket,Clothing,72416.75,72416.75,256355.29,3,Pending,West,Medium,Product_123,2026-03-18
16006,5992.0,P3598,Cricket Bat,Sports,51369.65,51369.65,121232.37,2,Shipped,North,Low,Product_173,2026-04-22
16007,6411.0,P9173,Table,Furniture,12080.98,12080.98,57022.23,4,Cancelled,South,Medium,Product_175,2026-05-20
16008,1414.0,P9310,Mixer,Home Appliances,65608.15,65608.15,154835.23,2,Completed,North,Low,Product_191,2026-10-22
16009,5587.0,P3794,Refrigerator,Home Appliances,23189.52,23189.52,54727.27,2,Shipped,South,Medium,Product_155,2026-09-10
16010,4733.0,P4610,Jeans,Clothing,11075.47,11075.47,65345.27,5,Shipped,East,Low,Product_141,2026-01-19
16011,7676.0,P9742,Headphones,Electronics,14178.75,14178.75,33461.85,2,Cancelled,North,Medium,Product_90,2026-06-25
16012,3308.0,P8590,Jacket,Clothing,22800.64,22800.64,80714.27,3,Pending,West,High,Product_110,2026-10-15
16013,5157.0,P4322,Table,Furniture,63391.57,63391.57,149604.11,2,Shipped,East,Medium,Product_177,2026-08-18
16014,2513.0,P4209,Refrigerator,Home Appliances,39457.39,39457.39,139679.16,3,Completed,North,Medium,Product_85,2026-04-21
16015,5133.0,P7246,Phone,Electronics,68815.33,68815.33,324808.36,4,Shipped,West,Medium,Product_114,2026-01-18
16016,2533.0,P2422,Shoes,Clothing,8655.19,8655.19,40852.5,4,Pending,South,High,Product_60,2026-07-07
16017,,P4372,Dictionary,Books,61817.55,61817.55,218834.13,3,Cancelled,East,High,Product_195,2026-01-29
16018,2278.0,P8227,Refrigerator,Home Appliances,58323.46,58323.46,68821.68,1,Pending,South,High,Product_170,2026-11-22
16019,8456.0,P9848,Refrigerator,Home Appliances,10670.59,10670.59,12591.3,1,Pending,South,Low,Product_111,2026-01-21
16020,7780.0,P1012,Magazine,Books,50394.17,50394.17,297325.6,5,Shipped,North,Low,Product_160,2026-07-31
16021,9349.0,P6124,Shoes,Clothing,64211.82,64211.82,378849.74,5,Shipped,North,Low,Product_44,2026-11-16
16022,2415.0,P3108,Tennis Racket,Sports,45974.9,45974.9,54250.38,1,Cancelled,South,Low,Product_49,2026-06-13
16023,7047.0,P7366,Headphones,Electronics,19661.2,19661.2,92800.86,4,Cancelled,West,High,Product_176,2026-12-05
16024,4973.0,P1214,Chair,Furniture,55775.51,55775.51,65815.1,1,Shipped,East,High,Product_52,2026-03-29
16025,2159.0,P7181,Bed,Furniture,73092.3,73092.3,431244.57,5,Shipped,East,Low,Product_196,2026-02-26
16026,5807.0,P5130,Tablet,Electronics,7541.97,7541.97,35598.1,4,Shipped,East,Low,Product_38,2026-04-09
16027,8739.0,P8086,Basketball,Sports,62180.56,62180.56,366865.3,5,Completed,North,Low,Product_4,2026-01-02
16028,3625.0,P1210,Shoes,Clothing,348.24,348.24,821.85,2,Cancelled,South,Low,Product_21,2026-04-14
16029,2928.0,P1351,Microwave,Home Appliances,49608.56,49608.56,117076.2,2,Cancelled,South,Low,Product_133,2026-09-28
16030,1133.0,P5462,Refrigerator,Home Appliances,8157.3,8157.3,19251.23,2,Pending,South,High,Product_189,2026-08-04
16031,1341.0,P9061,Smart Watch,Electronics,2757.2,2757.2,3253.5,1,Pending,South,Low,Product_137,2026-03-29
16032,1642.0,P6929,Phone,Electronics,67712.08,67712.08,79900.25,1,Completed,North,Medium,Product_13,2026-11-03
16033,5612.0,P3530,Notebook,Books,45113.3,45113.3,53233.69,1,Completed,West,Low,Product_118,2026-12-11
16034,2680.0,P1826,Magazine,Books,53688.81,53688.81,126705.59,2,Cancelled,East,High,Product_20,2026-11-02
16035,7285.0,P4905,Microwave,Home Appliances,11254.85,11254.85,26561.45,2,Pending,West,High,Product_67,2026-09-04
16036,1212.0,P7193,Refrigerator,Home Appliances,51529.88,51529.88,182415.78,3,Pending,South,High,Product_33,2026-08-23
16037,6056.0,P5251,T-Shirt,Clothing,46567.19,46567.19,164847.85,3,Pending,North,Medium,Product_200,2026-12-07
16038,2204.0,P8147,Jeans,Clothing,79394.47,79394.47,93685.47,1,Shipped,West,High,Product_189,2026-01-16
16039,6179.0,P9933,Dictionary,Books,37265.34,37265.34,87946.2,2,Cancelled,South,Medium,Product_54,2026-11-04
16040,4468.0,P9933,Smart Watch,Electronics,65963.52,65963.52,77836.95,1,Completed,North,High,Product_146,2026-06-14
16041,4802.0,P6516,Dictionary,Books,13947.08,13947.08,32915.11,2,Shipped,South,High,Product_71,2026-03-14
16042,3148.0,P5949,Refrigerator,Home Appliances,18292.77,18292.77,64756.41,3,Completed,North,High,Product_67,2026-11-22
16043,6951.0,P7397,Jeans,Clothing,15465.01,15465.01,18248.71,1,Cancelled,West,Medium,Product_108,2026-01-07
16044,6851.0,P8962,Washing Machine,Home Appliances,8731.64,8731.64,20606.67,2,Cancelled,South,Medium,Product_45,2026-03-05
16045,9790.0,P4275,Headphones,Electronics,24962.73,24962.73,147280.11,5,Completed,South,Low,Product_26,2026-08-11
16046,,P3457,Basketball,Sports,20976.72,20976.72,99010.12,4,Shipped,West,Medium,Product_191,2026-10-14
16047,8297.0,P7949,T-Shirt,Clothing,50422.12,50422.12,59498.1,1,Shipped,North,High,Product_72,2026-09-09
16048,6341.0,P8473,Washing Machine,Home Appliances,73694.58,73694.58,434798.02,5,Shipped,West,Medium,Product_110,2026-10-16
16049,3997.0,P3622,Bed,Furniture,29471.54,29471.54,34776.42,1,Shipped,West,Low,Product_77,2026-07-30
16050,4002.0,P5766,Tennis Racket,Sports,79474.37,79474.37,468898.78,5,Cancelled,West,Medium,Product_63,2026-05-31
16051,1669.0,P4138,Shoes,Clothing,53474.8,53474.8,126200.53,2,Shipped,West,Low,Product_64,2026-07-05
16052,5324.0,P1757,Chair,Furniture,18839.11,18839.11,44460.3,2,Cancelled,West,Low,Product_94,2026-04-27
16053,2012.0,P8786,Jeans,Clothing,5413.49,5413.49,25551.67,4,Pending,West,Medium,Product_117,2026-10-21
16054,3376.0,P1802,Cricket Bat,Sports,70996.59,70996.59,83775.98,1,Pending,North,Medium,Product_49,2026-04-13
16055,1457.0,P3132,Smart Watch,Electronics,37144.39,37144.39,43830.38,1,Completed,East,High,Product_47,2026-05-07
16056,6551.0,P1160,Tennis Racket,Sports,5080.11,5080.11,29972.65,5,Shipped,South,Medium,Product_32,2026-10-13
16057,9757.0,P5517,Laptop,Electronics,30798.92,30798.92,36342.73,1,Completed,West,Medium,Product_116,2026-07-15
16058,1539.0,P7911,Shoes,Clothing,11300.87,11300.87,66675.13,5,Cancelled,North,Medium,Product_90,2026-02-13
16059,8806.0,P8904,Bed,Furniture,25605.3,25605.3,90642.76,3,Completed,East,High,Product_167,2026-02-03
16060,8370.0,P9660,T-Shirt,Clothing,29129.35,29129.35,68745.27,2,Shipped,North,High,Product_2,2026-10-18
16061,1917.0,P4361,Tennis Racket,Sports,21759.99,21759.99,77030.36,3,Cancelled,West,Medium,Product_62,2026-12-09
16062,5867.0,P4171,Chair,Furniture,14976.43,14976.43,53016.56,3,Pending,West,High,Product_101,2026-03-21
16063,1919.0,P1639,Phone,Electronics,39526.78,39526.78,186566.4,4,Shipped,North,Medium,Product_64,2026-08-29
16064,1710.0,P8116,Bed,Furniture,33599.92,33599.92,198239.53,5,Shipped,West,High,Product_115,2026-11-07
16065,1357.0,P6492,Tablet,Electronics,71731.7,71731.7,338573.62,4,Pending,North,Low,Product_149,2026-05-23
16066,2106.0,P7369,Cricket Bat,Sports,78333.86,78333.86,277301.86,3,Completed,East,Low,Product_12,2026-04-06
16067,3492.0,P3832,Basketball,Sports,48799.59,48799.59,287917.58,5,Pending,East,Medium,Product_86,2026-08-17
16068,6649.0,P1712,T-Shirt,Clothing,49635.62,49635.62,175710.09,3,Completed,West,Medium,Product_7,2026-04-29
16069,2443.0,P7237,Dictionary,Books,21325.0,21325.0,125817.5,5,Completed,West,Low,Product_56,2026-03-05
16070,5775.0,P3827,Table,Furniture,19948.58,19948.58,47078.65,2,Completed,East,Low,Product_57,2026-04-07
16071,7135.0,P2561,Bed,Furniture,20694.43,20694.43,73258.28,3,Shipped,East,Low,Product_70,2026-08-01
16072,7719.0,P6371,Tablet,Electronics,70067.82,70067.82,413400.14,5,Completed,East,Medium,Product_120,2026-06-04
16073,5133.0,P8190,Mixer,Home Appliances,50444.55,50444.55,297622.84,5,Completed,West,High,Product_172,2026-10-05
16074,7437.0,P9699,Phone,Electronics,27584.91,27584.91,32550.19,1,Pending,South,Medium,Product_141,2026-10-27
16075,1842.0,P8998,Washing Machine,Home Appliances,5447.63,5447.63,25712.81,4,Cancelled,West,Medium,Product_9,2026-01-10
16076,8386.0,P7904,Mixer,Home Appliances,14686.87,14686.87,17330.51,1,Cancelled,West,High,Product_167,2026-06-08
16077,7611.0,P2136,Washing Machine,Home Appliances,53055.65,53055.65,62605.67,1,Pending,East,Medium,Product_106,2026-03-10
16078,2052.0,P7089,Shoes,Clothing,79807.54,79807.54,282518.69,3,Completed,West,High,Product_129,2026-11-19
16079,5502.0,P3492,Phone,Electronics,30621.42,30621.42,36133.28,1,Cancelled,West,Medium,Product_99,2026-10-28
16080,7917.0,P2207,Notebook,Books,70899.39,70899.39,167322.56,2,Cancelled,North,Low,Product_71,2026-05-17
16081,1639.0,P3196,Washing Machine,Home Appliances,18633.64,18633.64,65963.09,3,Shipped,South,Low,Product_24,2026-08-17
16082,2789.0,P1666,Tablet,Electronics,10038.1,10038.1,23689.92,2,Cancelled,East,High,Product_150,2026-04-11
16083,2487.0,P5938,Dictionary,Books,30068.09,30068.09,70960.69,2,Cancelled,West,High,Product_120,2026-09-20
16084,3097.0,P4869,Headphones,Electronics,12892.43,12892.43,45639.2,3,Cancelled,South,High,Product_43,2026-11-12
16085,4034.0,P2299,Chair,Furniture,76132.46,76132.46,269508.91,3,Completed,East,Medium,Product_124,2026-10-25
16086,5220.0,P9739,Washing Machine,Home Appliances,50429.87,50429.87,59507.25,1,Pending,North,Low,Product_45,2026-01-09
16087,6604.0,P6078,Novel,Books,25199.93,25199.93,59471.83,2,Pending,South,Low,Product_71,2026-06-27
16088,4424.0,P9550,Mixer,Home Appliances,74351.09,74351.09,438671.43,5,Cancelled,South,High,Product_1,2026-08-13
16089,8391.0,P5605,T-Shirt,Clothing,21094.59,21094.59,124458.08,5,Pending,West,High,Product_2,2026-01-04
16090,9735.0,P8963,Cricket Bat,Sports,4267.58,4267.58,5035.74,1,Completed,West,Low,Product_154,2026-11-17
16091,3421.0,P1915,Cricket Bat,Sports,11906.94,11906.94,70250.95,5,Completed,North,Medium,Product_45,2026-09-19
16092,1564.0,P8607,Laptop,Electronics,62118.23,62118.23,366497.56,5,Pending,South,Low,Product_27,2026-10-22
16093,8448.0,P2215,Notebook,Books,50109.58,50109.58,59129.3,1,Completed,West,Medium,Product_90,2026-11-26
16094,4823.0,P1376,Tablet,Electronics,34112.23,34112.23,120757.29,3,Completed,South,Medium,Product_175,2026-09-10
16095,8493.0,P4834,Smart Watch,Electronics,5586.91,5586.91,13185.11,2,Cancelled,East,High,Product_174,2026-02-17
