order_id,customer_id,order_date,status,region_code
O00809,CUST0327,2026-04-11 16:22:55,DELIVERED,EAST
O00810,CUST0355,2025-07-11 07:41:05,SHIPPED,CENTRAL
O00811,CUST0271,2025-04-19 15:47:38,DELIVERED,NORTH
O00812,CUST0410,2025-04-30 00:29:03,SHIPPED,WEST
O00813,CUST0477,2026-02-19 23:56:48,RETURNED,CENTRAL
O00814,CUST0749,2026-05-14 11:01:28,DELIVERED,CENTRAL
O00815,CUST0375,2026-02-09 11:01:09,PLACED,SOUTH
O00816,CUST0020,2025-07-15 04:04:28,CANCELLED,SOUTH
O00817,CUST0033,2025-08-03 17:31:00,DELIVERED,SOUTH
O00818,CUST0452,2026-07-06 06:57:03,PLACED,WEST
O00819,CUST0157,2026-05-01 15:21:36,PLACED,SOUTH
O00820,CUST0162,2026-04-01 17:39:36,DELIVERED,WEST
O00821,CUST0605,2025-09-06 07:19:49,DELIVERED,WEST
O00822,CUST0058,2025-12-08 00:17:12,PLACED,WEST
O00823,CUST0431,2026-05-23 21:04:06,DELIVERED,CENTRAL
O00824,CUST0303,2025-02-07 17:44:57,DELIVERED,CENTRAL
O00825,CUST0611,2026-05-15 08:26:36,DELIVERED,CENTRAL
O00826,CUST0025,2026-03-09 20:59:10,DELIVERED,NORTH
O00827,CUST0280,2026-03-04 17:14:01,PLACED,CENTRAL
O00828,CUST0667,2025-12-22 16:19:22,DELIVERED,NORTH
O00829,CUST0171,2025-10-22 06:59:52,DELIVERED,WEST
O00830,CUST0243,2026-06-04 07:59:56,DELIVERED,EAST
O00831,CUST0622,2026-04-25 04:46:31,RETURNED,WEST
O00832,CUST0432,2026-01-04 17:11:48,CANCELLED,SOUTH
O00833,CUST0642,2025-08-01 10:17:02,DELIVERED,NORTH
O00834,CUST0689,2026-05-10 04:42:00,SHIPPED,SOUTH
O00835,CUST0626,2026-05-19 03:40:25,CANCELLED,WEST
O00836,CUST0316,2025-08-29 07:37:30,DELIVERED,NORTH
O00837,CUST0373,2025-09-25 12:59:58,DELIVERED,SOUTH
O00838,CUST0521,2025-02-02 02:19:04,DELIVERED,NORTH
O00839,CUST0638,2025-08-21 04:23:38,DELIVERED,WEST
O00840,CUST0270,2025-12-15 12:56:02,CANCELLED,CENTRAL
O00841,CUST0279,2025-06-04 18:45:52,DELIVERED,NORTH
O00842,CUST0729,2025-02-21 15:56:26,CANCELLED,NORTH
O00843,CUST0114,2025-04-15 20:28:44,PLACED,NORTH
O00844,CUST0177,2025-05-01 07:28:40,RETURNED,SOUTH
O00845,CUST0751,2025-10-27 16:04:30,CANCELLED,WEST
O00846,CUST0756,2025-04-12 05:37:03,DELIVERED,EAST
O00847,CUST0147,2025-05-06 07:21:02,DELIVERED,WEST
O00848,CUST0793,2025-01-07 08:55:54,CANCELLED,WEST
O00849,CUST0355,2025-10-21 18:23:14,SHIPPED,EAST
O00850,CUST0387,2026-03-01 13:07:50,DELIVERED,SOUTH
O00851,CUST0161,2026-06-27 15:21:15,CANCELLED,SOUTH
O00852,CUST0445,2026-02-28 14:54:08,RETURNED,CENTRAL
O00853,CUST0704,2026-01-06 01:05:01,DELIVERED,NORTH
O00854,CUST0740,2026-06-14 02:32:00,PLACED,EAST
O00855,CUST0417,2025-06-18 15:48:14,PLACED,NORTH
O00856,CUST0682,2025-06-04 20:55:08,PLACED,CENTRAL
O00857,CUST0308,2026-03-06 14:38:11,RETURNED,CENTRAL
O00858,CUST0317,2025-11-18 12:31:49,PLACED,EAST
O00859,CUST0546,2025-05-31 14:42:24,DELIVERED,SOUTH
O00860,CUST0563,2026-03-29 12:34:12,RETURNED,WEST
O00861,CUST0208,2025-11-05 03:04:06,PLACED,EAST
O00862,CUST0405,2025-05-10 18:56:59,RETURNED,EAST
O00863,CUST0224,2025-04-06 18:37:45,DELIVERED,CENTRAL
O00864,CUST0354,2025-06-13 00:51:09,PLACED,CENTRAL
O00865,CUST0612,2025-09-22 08:47:12,CANCELLED,EAST
O00866,CUST0749,2026-03-09 18:23:47,PLACED,NORTH
O00867,CUST0387,2025-09-23 22:49:40,DELIVERED,NORTH
O00868,CUST0054,2025-05-08 16:20:16,DELIVERED,NORTH
O00869,CUST0470,2025-12-14 08:35:45,CANCELLED,CENTRAL
O00870,CUST0585,2026-07-01 21:40:59,SHIPPED,EAST
O00871,CUST0297,2025-05-24 13:45:01,DELIVERED,SOUTH
O00872,CUST0113,2025-12-02 18:48:12,DELIVERED,EAST
O00873,CUST0471,11-04-2025 05:20:09,DELIVERED,WEST
O00874,CUST0089,2025-04-05 02:15:51,DELIVERED,SOUTH
O00875,CUST0493,2025-08-08 16:14:39,PLACED,CENTRAL
O00876,CUST0418,2026-07-27 18:53:39,CANCELLED,EAST
O00877,CUST0604,2026-05-26 23:10:22,DELIVERED,WEST
O00878,CUST0711,2026-05-17 15:10:46,CANCELLED,SOUTH
O00879,CUST0523,2025-05-11 17:38:59,DELIVERED,SOUTH
O00880,CUST0727,2026-06-10 19:15:55,PLACED,SOUTH
O00881,CUST0472,2026-04-30 01:11:13,CANCELLED,CENTRAL
O00882,CUST0384,2025-05-02 21:54:12,RETURNED,NORTH
O00883,CUST0129,2026-01-14 20:49:02,DELIVERED,CENTRAL
O00884,CUST0162,2025-05-01 13:31:28,DELIVERED,EAST
O00885,CUST0316,2025-10-29 17:41:31,PLACED,SOUTH
O00886,CUST0151,2026-03-08 01:46:16,RETURNED,EAST
O00887,CUST0296,2025-08-09 06:39:56,CANCELLED,WEST
O00888,CUST0008,2025-05-06 19:56:06,DELIVERED,NORTH
O00889,CUST0433,2026-05-08 20:51:52,DELIVERED,WEST
O00890,CUST0351,2026-01-22 17:18:09,CANCELLED,CENTRAL
O00891,CUST0141,2025-05-22 18:22:40,DELIVERED,WEST
O00892,CUST0689,2026-04-05 05:25:27,RETURNED,EAST
O00893,CUST0097,2026-02-24 14:05:55,SHIPPED,WEST
O00894,CUST0353,2026-07-08 01:40:05,RETURNED,WEST
O00895,CUST0759,2025-10-12 23:31:01,PLACED,SOUTH
O00896,CUST0730,2025-01-26 20:49:32,DELIVERED,EAST
O00897,CUST0580,2025-05-07 23:26:39,DELIVERED,SOUTH
O00898,CUST0639,2026-07-09 21:00:09,CANCELLED,CENTRAL
O00899,CUST0540,2025-07-13 17:19:28,DELIVERED,NORTH
O00900,CUST0129,2026-06-29 06:32:39,RETURNED,EAST
O00901,CUST0216,2025-09-09 21:06:03,DELIVERED,CENTRAL
O00902,CUST0627,2025-11-25 14:37:44,DELIVERED,WEST
O00903,CUST0029,2025-12-15 15:54:40,SHIPPED,NORTH
O00904,CUST0546,2025-11-21 13:54:30,SHIPPED,NORTH
O00905,CUST0107,2026-07-09 06:07:20,DELIVERED,SOUTH
O00906,CUST0267,2025-04-02 05:36:54,DELIVERED,WEST
O00907,CUST0700,2025-06-23 02:08:41,DELIVERED,EAST
O00908,CUST0191,2025-01-28 02:07:47,DELIVERED,NORTH
O00909,CUST0333,2025-05-26 15:01:49,RETURNED,EAST
O00910,CUST0390,2025-05-04 01:53:19,SHIPPED,CENTRAL
O00911,CUST0606,2025-08-31 17:56:55,DELIVERED,CENTRAL
O00912,CUST0400,2025-04-28 09:48:16,PLACED,WEST
O00913,CUST0572,2026-02-21 02:22:59,DELIVERED,WEST
O00914,CUST0654,2025-08-28 00:40:40,SHIPPED,CENTRAL
O00915,CUST0697,2025-04-14 08:58:05,CANCELLED,SOUTH
O00916,CUST0317,2026-08-05 14:48:33,DELIVERED,CENTRAL
O00917,CUST0214,2025-05-26 13:35:29,DELIVERED,SOUTH
O00918,CUST0257,2026-07-05 15:25:42,RETURNED,CENTRAL
O00919,CUST0468,2025-02-12 00:02:11,CANCELLED,CENTRAL
O00920,CUST0302,2025-06-21 00:01:11,PLACED,WEST
O00921,CUST0285,2025-09-14 13:50:27,RETURNED,SOUTH
O00922,CUST0605,2026-06-07 10:14:32,PLACED,CENTRAL
O00923,CUST0582,2025-03-13 10:56:45,PLACED,NORTH
O00924,CUST0149,2026-07-24 10:10:29,RETURNED,SOUTH
O00925,CUST0631,2026-06-01 11:35:20,RETURNED,EAST
O00926,CUST0656,2025-09-25 16:28:58,SHIPPED,EAST
O00927,CUST0355,2025-08-04 16:44:26,RETURNED,EAST
O00928,CUST0022,2025-05-17 23:32:10,RETURNED,CENTRAL
O00929,CUST0493,2025-01-05 00:20:55,DELIVERED,WEST
O00930,CUST0575,2026-05-16 14:18:03,DELIVERED,NORTH
O00931,CUST0557,2025-02-01 16:12:30,DELIVERED,EAST
O00932,CUST0391,2026-01-02 14:04:52,SHIPPED,NORTH
O00933,CUST0133,2026-04-19 13:29:19,RETURNED,WEST
O00934,CUST0015,2025-08-15 00:43:12,CANCELLED,EAST
O00935,CUST0202,2025-04-03 22:20:05,DELIVERED,SOUTH
O00936,CUST0245,2026-05-21 13:12:59,PLACED,WEST
O00937,CUST0726,2025-08-03 00:15:35,SHIPPED,WEST
O00938,CUST0119,2025-10-12 20:43:13,DELIVERED,SOUTH
O00939,CUST0571,2025-07-18 20:35:48,DELIVERED,CENTRAL
O00940,CUST0584,2025-06-29 02:22:46,DELIVERED,NORTH
O00941,CUST0136,2025-09-23 20:44:58,RETURNED,CENTRAL
O00942,CUST0752,2025-10-08 06:59:06,CANCELLED,NORTH
O00943,CUST0715,2026-06-30 22:22:18,SHIPPED,CENTRAL
O00944,CUST0470,2025-01-03 15:33:02,DELIVERED,NORTH
O00945,CUST0336,2026-03-19 14:48:50,SHIPPED,CENTRAL
O00946,CUST0483,2026-05-23 13:09:38,DELIVERED,NORTH
O00947,CUST0744,2025-08-18 01:42:35,SHIPPED,WEST
O00948,CUST0551,2026-04-05 11:30:50,PLACED,SOUTH
O00949,CUST0348,2025-03-25 20:49:09,CANCELLED,SOUTH
O00950,CUST0712,2026-03-10 02:42:37,RETURNED,SOUTH
O00951,CUST0174,2025-12-04 11:18:57,PLACED,NORTH
O00952,CUST0034,2026-05-07 15:43:36,CANCELLED,CENTRAL
O00953,CUST0647,2025-12-09 09:07:01,SHIPPED,WEST
O00954,CUST0250,2025-12-15 01:58:54,CANCELLED,CENTRAL
O00955,CUST0248,2025-03-16 21:50:38,DELIVERED,NORTH
O00956,CUST0646,2026-04-03 21:04:42,SHIPPED,NORTH
O00957,CUST0040,2026-01-22 11:24:22,RETURNED,NORTH
O00958,CUST0136,2025-03-05 16:05:23,PLACED,CENTRAL
O00959,CUST0647,2026-03-19 02:23:43,PLACED,NORTH
O00960,CUST0578,2025-02-23 10:44:15,CANCELLED,WEST
O00961,CUST0104,2026-02-25 08:29:14,RETURNED,CENTRAL
O00962,CUST0016,2026-04-10 13:58:41,DELIVERED,WEST
O00963,CUST0641,2025-04-14 12:21:54,DELIVERED,NORTH
O00964,CUST0470,2026-06-14 11:56:57,DELIVERED,NORTH
O00965,CUST0111,2025-01-13 21:40:10,DELIVERED,CENTRAL
O00966,CUST0204,2025-05-10 23:12:20,DELIVERED,EAST
O00967,CUST0437,2026-05-08 22:36:16,DELIVERED,SOUTH
O00968,CUST0146,2025-02-15 02:12:08,SHIPPED,CENTRAL
O00969,CUST0452,2026-06-10 23:43:40,CANCELLED,EAST
O00970,CUST0603,09-07-2026 05:18:07,SHIPPED,EAST
O00971,CUST0623,2025-12-18 10:35:50,DELIVERED,NORTH
O00972,CUST0536,2025-05-29 02:05:12,SHIPPED,CENTRAL
O00973,CUST0061,2026-03-09 12:31:04,SHIPPED,SOUTH
O00974,CUST0661,2025-07-26 02:29:25,DELIVERED,WEST
O00975,CUST0717,2026-04-24 21:50:12,DELIVERED,CENTRAL
O00976,CUST0585,2025-12-10 22:25:53,DELIVERED,EAST
O00977,CUST0172,2025-04-18 16:32:26,RETURNED,NORTH
O00978,CUST0513,2025-08-13 00:08:04,DELIVERED,SOUTH
O00979,CUST0483,2025-08-07 08:42:08,DELIVERED,EAST
O00980,CUST0763,2026-01-20 07:28:31,DELIVERED,NORTH
O00981,CUST0377,2025-01-11 02:41:04,DELIVERED,CENTRAL
O00982,CUST0123,2025-05-26 10:34:46,DELIVERED,CENTRAL
O00983,CUST0789,2026-01-04 01:35:54,RETURNED,SOUTH
O00984,CUST0208,2025-10-18 06:20:25,SHIPPED,EAST
O00985,CUST0742,2025-06-28 12:22:20,CANCELLED,SOUTH
O00986,CUST0188,2025-07-20 00:46:57,SHIPPED,EAST
O00987,CUST0109,2025-01-22 04:59:48,DELIVERED,NORTH
O00988,CUST0352,2025-08-04 11:06:26,DELIVERED,EAST
O00989,CUST0387,2025-06-25 19:11:05,RETURNED,CENTRAL
O00990,CUST0450,2026-07-31 12:00:00,RETURNED,NORTH
O00991,CUST0127,2026-08-01 12:00:00,SHIPPED,SOUTH
O00992,CUST0200,2026-08-02 12:00:00,SHIPPED,WEST
O00993,CUST0717,2026-08-03 12:00:00,DELIVERED,CENTRAL
O00994,CUST0445,2026-08-04 12:00:00,RETURNED,SOUTH
O00995,CUST0053,2026-08-05 12:00:00,CANCELLED,CENTRAL
O00996,CUST0199,2026-08-06 12:00:00,RETURNED,EAST
O00997,CUST0158,2026-08-07 12:00:00,DELIVERED,NORTH
O00998,CUST0650,2026-08-08 12:00:00,CANCELLED,SOUTH
O00999,CUST0526,2026-08-10 12:00:00,RETURNED,WEST
O01000,CUST0220,2026-08-11 12:00:00,DELIVERED,WEST
