item_id,order_id,product_id,quantity,unit_price,discount_percent
OI001160,O00710,P0139,3,34374.3,29.59
OI001161,O00253,P0553,5,28781.14,29.43
OI001162,O00804,P0521,4,32930.97,3.14
OI001163,O00847,P0620,2,32539.73,21.53
OI001164,O00661,P0569,2,31473.7,17.23
OI001165,O00055,P0473,5,23014.54,17.73
OI001166,O00067,P0177,1,27460.76,16.77
OI001167,O00059,P0357,4,10694.31,4.44
OI001168,O00699,P0364,1,23143.55,8.28
OI001169,O00259,P0030,5,29119.91,21.13
OI001170,O00966,P0138,4,24194.33,13.56
OI001171,O00552,P0313,3,16102.1,23.95
OI001172,O00521,P0418,2,31253.83,29.41
OI001173,O00601,P0324,1,38264.95,1.59
OI001174,O00773,P0368,5,7752.67,29.32
OI001175,O00629,P0067,5,13925.12,4.84
OI001176,O00200,P0256,5,27183.33,29.69
OI001177,O00856,P0187,1,28763.83,14.85
OI001178,O00123,P0341,1,16652.69,12.11
OI001179,O00718,P0398,4,7383.63,14.23
OI001180,O00868,P0353,2,29071.74,10.65
OI001181,O00725,P0442,3,24004.21,5.54
OI001182,O00412,P0207,2,34374.97,19.42
OI001183,O00084,P0349,4,37614.65,15.72
OI001184,O00021,P0622,1,23806.22,1.77
OI001185,O00383,P0099,2,10950.38,29.55
OI001186,O00013,P0006,3,19371.39,0.83
OI001187,O00927,P0583,5,16569.88,2.08
OI001188,O00177,P0195,5,3647.91,16.06
OI001189,O01000,P0355,1,10201.98,27.38
OI001190,O00615,P0385,5,29744.86,13.22
OI001191,O00867,P0183,5,14336.82,24.57
OI001192,O00032,P0639,1,20992.77,26.65
OI001193,O00813,P0125,3,15453.21,3.23
OI001194,O00700,P0186,5,22320.54,27.01
OI001195,O00510,P0199,5,3452.62,18.4
OI001196,O00346,P0467,5,46001.44,23.52
OI001197,O00967,P0121,5,28525.22,7.39
OI001198,O00145,P0247,4,6003.96,12.13
OI001199,O00367,P0062,4,14765.54,27.29
OI001200,O00725,P0607,1,34087.84,2.73
OI001201,O00671,P0330,5,2487.93,21.07
OI001202,O00535,P0405,5,13918.81,8.48
OI001203,O00139,P0460,2,33407.66,18.79
OI001204,O00414,P0447,4,19643.37,0.72
OI001205,O00107,P0331,5,1410.83,11.66
OI001206,O00510,P0296,1,11175.55,1.25
OI001207,O00970,P0093,3,25118.09,22.44
OI001208,O00585,P0557,2,7014.47,22.18
OI001209,O00548,P0030,1,34929.84,11.55
OI001210,O00361,P0552,1,36181.45,20.52
OI001211,O00445,P0522,5,17653.51,15.26
OI001212,O00698,P0047,2,5488.86,28.5
OI001213,O00914,P0228,3,13059.59,6.11
OI001214,O00212,P0586,5,29088.82,27.66
OI001215,O00211,P0121,3,27641.54,7.21
OI001216,O00834,P0340,2,11984.77,24.8
OI001217,O00381,P0413,1,20468.9,17.96
OI001218,O00637,P0266,4,616.93,21.31
OI001219,O00924,P0319,2,2801.03,19.6
OI001220,O00936,P0281,4,38815.23,12.48
OI001221,O00424,P0388,3,13287.79,5.68
OI001222,O00798,P0501,3,19489.51,18.8
OI001223,O00405,P0044,4,12405.67,20.68
OI001224,O00073,P0119,1,24670.29,23.74
OI001225,O00069,P0189,5,3701.88,28.31
OI001226,O00263,P0409,3,12337.1,8.54
OI001227,O00584,P0269,1,35515.16,11.85
OI001228,O00907,P0208,1,11151.34,14.94
OI001229,O00131,P0532,1,17996.24,3.28
OI001230,O00235,P0040,4,28834.94,22.88
OI001231,O00826,P0071,2,33357.17,11.13
OI001232,O00757,P0148,4,18711.89,1.23
OI001233,O00957,P0517,2,1072.21,21.75
OI001234,O00045,P0584,1,5706.86,10.24
OI001235,O00974,P0258,2,27928.77,6.02
OI001236,O00660,P0059,4,38570.13,28.4
OI001237,O00518,P0067,2,12539.22,5.83
OI001238,O00674,P0451,1,5736.67,2.08
OI001239,O00252,P0618,5,32201.16,4.83
OI001240,O00561,P0327,1,6007.18,1.95
OI001241,O00531,P0549,1,33742.69,5.1
OI001242,O00956,P0331,3,1146.51,27.05
OI001243,O00701,P0241,1,22269.3,16.88
OI001244,O00834,P0398,5,6534.82,6.74
OI001245,O00644,P0038,5,24945.36,0.59
OI001246,O00844,P0489,5,849.11,8.47
OI001247,O00631,P0398,4,9099.59,7.13
OI001248,O00503,P0629,3,33267.27,29.64
OI001249,O00466,P0492,2,9140.26,26.38
OI001250,O00230,P0149,3,18210.46,5.23
OI001251,O00991,P0399,3,24599.88,11.04
OI001252,O00022,P0444,3,4157.38,13.8
OI001253,O00728,P0556,2,20243.76,3.75
OI001254,O00642,P0363,2,33116.58,12.63
OI001255,O00428,P0473,4,23073.96,11.65
OI001256,O00373,P0347,3,36682.56,3.99
OI001257,O00543,P0212,2,13811.21,5.73
OI001258,O00200,P0635,3,41742.93,16.45
OI001259,O00783,P0420,3,20690.74,6.41
OI001260,O00145,P0483,1,22281.71,13.57
OI001261,O00927,P0640,4,24190.98,6.52
OI001262,O00565,P0162,4,1696.01,12.95
OI001263,O00966,P0455,1,38559.3,11.58
OI001264,O00684,P0178,3,29924.45,20.42
OI001265,O00788,P0161,4,33767.07,24.03
OI001266,O00155,P0423,3,12178.83,26.04
OI001267,O00134,P0500,3,40633.12,22.9
OI001268,O00544,P0038,1,27412.78,2.57
OI001269,O00009,P0056,3,46166.43,9.4
OI001270,O00924,P0367,2,36146.22,28.74
OI001271,O00315,P0069,3,6180.09,9.47
OI001272,O00927,P0459,4,37702.07,5.26
OI001273,O00311,P0105,5,17146.72,26.42
OI001274,O00168,P0427,1,12241.59,18.55
OI001275,O00163,P0577,5,2229.3,21.0
OI001276,O00288,P0257,1,14039.34,4.4
OI001277,O00456,P0101,1,33882.05,11.43
OI001278,O00389,P0490,2,263.26,17.59
OI001279,O00838,P0373,4,11727.71,5.46
OI001280,O00916,P0022,4,20416.36,17.0
OI001281,O00907,P0349,1,39528.75,2.07
OI001282,O00139,P0309,4,15480.7,3.33
OI001283,O00958,P0203,3,17743.96,23.78
OI001284,O00806,P0087,3,37089.28,23.98
OI001285,O00017,P0638,5,24472.39,5.07
OI001286,O00872,P0260,2,3646.41,29.46
OI001287,O00926,P0026,4,37624.09,5.01
OI001288,O00665,P0246,3,35022.78,29.88
OI001289,O00346,P0043,3,21371.73,22.79
OI001290,O00470,P0084,3,14298.81,3.92
OI001291,O00949,P0012,5,14627.51,11.42
OI001292,O00927,P0483,4,20870.06,20.86
OI001293,O00277,P0386,3,21741.03,15.38
OI001294,O00803,P0436,4,9946.73,3.97
OI001295,O00355,P0269,5,27918.12,8.45
OI001296,O00086,P0462,1,6679.11,27.4
OI001297,O00883,P0523,1,21017.99,3.86
OI001298,O00781,P0111,2,12051.31,11.2
OI001299,O00158,P0587,2,517.67,25.91
OI001300,O00010,P0015,3,29200.7,18.52
OI001301,O00160,P0598,4,17330.03,9.93
OI001302,O00681,P0110,5,21186.46,21.12
OI001303,O00205,P0085,2,6074.54,28.54
OI001304,O00004,P0445,2,1988.85,21.51
OI001305,O00397,P0330,5,2113.02,24.53
OI001306,O00726,P0509,5,33381.63,14.08
OI001307,O00750,P0608,1,39231.64,15.23
OI001308,O00082,P0182,2,35958.6,26.35
OI001309,O00590,P0195,1,3959.91,2.27
OI001310,O00192,P0331,2,1220.05,19.06
OI001311,O00607,P0305,5,9043.68,19.22
OI001312,O00224,P0438,3,40530.19,22.06
OI001313,O00544,P0009,3,13211.28,4.84
OI001314,O00064,P0066,4,26951.47,21.99
OI001315,O00635,P0442,1,25752.11,26.96
OI001316,O00457,P0014,1,23264.96,23.14
OI001317,O00937,P0372,5,31231.49,1.98
OI001318,O00269,P0328,4,33723.23,24.33
OI001319,O00380,P0513,3,943.62,9.4
OI001320,O00763,P0196,2,34979.99,1.28
OI001321,O00362,P0421,4,44637.1,9.73
OI001322,O00816,P0414,4,47006.96,13.93
OI001323,O00157,P0147,4,1968.23,0.73
OI001324,O00143,P0326,4,28085.19,18.97
OI001325,O00410,P0376,1,18316.85,24.52
OI001326,O00928,P0178,2,25862.66,5.52
OI001327,O00098,P0018,4,35739.37,8.13
OI001328,O00203,P0024,4,31189.37,9.11
OI001329,O00979,P0564,3,3285.41,14.6
OI001330,O00742,P0513,4,827.07,25.55
OI001331,O00500,P0063,3,36070.83,2.01
OI001332,O00332,P0490,5,216.0,7.05
OI001333,O00966,P0508,2,19405.2,0.39
OI001334,O00316,P0164,3,11328.88,20.52
OI001335,O00440,P0628,1,597.3,15.89
OI001336,O00350,P0384,2,37424.1,29.11
OI001337,O00065,P0020,4,3456.09,7.38
OI001338,O00968,P0336,2,22308.37,27.08
OI001339,O00650,P0489,3,819.08,17.32
OI001340,O00340,P0201,2,31243.15,23.45
OI001341,O00587,P0236,5,16948.92,24.4
OI001342,O00256,P0502,5,21069.03,0.58
OI001343,O00524,P0099,4,15272.09,18.71
OI001344,O00084,P0543,4,28267.77,27.01
OI001345,O00970,P0274,1,38678.78,23.32
OI001346,O00811,P0284,2,22119.48,23.33
OI001347,O00486,P0254,2,35568.52,9.82
OI001348,O00845,P0637,4,28933.56,23.51
OI001349,O00980,P0329,4,9951.08,18.14
OI001350,O00550,P0206,2,23014.32,17.93
OI001351,O00124,P0304,1,43742.0,5.85
OI001352,O00819,P0518,3,18522.38,11.28
OI001353,O00718,P0013,3,5531.29,4.32
OI001354,O00026,P0031,4,16216.67,13.95
OI001355,O00932,P0153,4,15185.62,16.66
OI001356,O00609,P0456,3,5211.48,8.21
OI001357,O00283,P0204,5,4697.1,4.89
OI001358,O00132,P0332,1,1799.88,26.03
OI001359,O00566,P0490,3,201.41,24.95
OI001360,O00385,P0565,1,4829.53,19.39
OI001361,O00406,P0184,3,23794.27,22.82
OI001362,O00660,P0291,3,16694.17,17.06
OI001363,O00905,P0525,1,27919.31,21.41
OI001364,O00509,P0067,1,12273.49,3.07
OI001365,O00168,P0242,1,44524.7,29.17
OI001366,O00347,P0085,4,6844.76,2.09
OI001367,O00411,P0560,1,28493.89,19.25
OI001368,O00406,P0160,5,21014.13,24.43
OI001369,O00460,P0164,1,11922.45,26.06
OI001370,O00233,P0247,1,7319.48,16.73
OI001371,O00054,P0232,4,31020.44,6.57
OI001372,O00239,P0158,2,31074.14,9.69
OI001373,O00775,P0407,1,1113.66,8.69
OI001374,O00025,P0426,5,18760.71,6.0
OI001375,O00037,P0215,2,18669.1,0.21
OI001376,O00719,P0084,5,16230.09,15.27
OI001377,O00849,P0170,4,33945.79,16.09
OI001378,O00938,P0639,3,16025.42,11.23
OI001379,O00398,P0165,2,4811.26,7.69
OI001380,O00201,P0336,3,18192.37,19.51
OI001381,O00463,P0031,4,20528.01,19.54
OI001382,O00525,P0417,2,25384.85,1.25
OI001383,O00824,P0111,2,12820.77,17.11
OI001384,O00766,P0307,2,35393.11,24.54
OI001385,O00370,P0476,1,33917.96,6.89
OI001386,O00912,P0260,2,3642.89,9.3
OI001387,O00222,P0187,3,23754.71,28.4
OI001388,O00398,P0337,4,19591.08,18.05
OI001389,O00170,P0505,4,28859.96,8.56
OI001390,O00684,P0256,1,25580.29,26.53
OI001391,O00874,P0033,5,11477.37,0.34
OI001392,O00281,P0002,3,2089.35,21.86
OI001393,O00985,P0165,1,3538.68,6.46
OI001394,O00196,P0435,3,22074.71,12.52
OI001395,O00023,P0306,1,14408.05,9.06
OI001396,O00270,P0469,2,2053.11,19.1
OI001397,O00976,P0033,4,12212.45,3.38
OI001398,O00743,P0242,4,46459.56,17.39
OI001399,O00571,P0281,3,28789.08,16.9
OI001400,O00065,P0158,2,25425.42,20.34
OI001401,O00031,P0040,4,32274.38,13.97
OI001402,O00180,P0015,5,29488.48,19.7
OI001403,O00983,P0289,3,30451.14,6.08
OI001404,O00274,P0026,3,48582.06,5.64
OI001405,O00707,P0460,1,44141.11,1.32
OI001406,O00577,P0447,5,28284.69,14.66
OI001407,O00238,P0050,3,20643.77,17.94
OI001408,O00468,P0485,5,33447.82,19.76
OI001409,O00381,P0566,5,20057.76,22.06
OI001410,O00356,P0418,2,29068.22,11.16
OI001411,O00356,P0301,2,39055.55,22.55
OI001412,O00507,P0557,4,6238.23,12.95
OI001413,O00617,P0261,2,21220.61,10.76
OI001414,O00478,P0463,5,40661.29,4.93
OI001415,O00044,P0353,5,41083.01,29.48
OI001416,O00149,P0615,3,25481.01,24.96
OI001417,O00164,P0589,2,31813.24,23.77
OI001418,O00845,P0407,1,1258.69,26.42
OI001419,O00514,P0559,1,37589.9,17.26
OI001420,O00261,P0565,2,5041.61,20.52
OI001421,O00807,P0344,4,16355.45,21.96
OI001422,O00817,P0384,5,46801.35,15.69
OI001423,O00840,P0404,2,17122.02,22.49
OI001424,O00705,P0110,2,26633.43,13.61
OI001425,O00855,P0194,1,261.06,29.08
OI001426,O00820,P0112,4,23225.51,2.17
OI001427,O00973,P0315,2,18499.45,9.09
OI001428,O00215,P0556,1,19991.34,5.73
OI001429,O00017,P0033,3,11896.67,5.57
OI001430,O00795,P0075,1,6499.33,28.53
OI001431,O00433,P0368,4,7332.74,17.93
OI001432,O00352,P0399,3,18633.12,12.86
OI001433,O00604,P0491,5,31230.81,20.37
OI001434,O00033,P0513,3,797.39,7.67
OI001435,O00485,P0394,5,12670.72,12.68
OI001436,O00602,P0637,3,33494.46,20.55
OI001437,O00028,P0391,1,16486.0,22.77
OI001438,O00089,P0488,3,22175.57,2.49
OI001439,O00742,P0098,4,22820.22,10.12
OI001440,O00619,P0482,1,239.96,16.58
OI001441,O00721,P0464,2,7794.93,2.85
OI001442,O00701,P0133,5,16404.28,23.43
OI001443,O00958,P0520,4,23896.39,5.44
OI001444,O00282,P0580,4,39302.03,16.07
OI001445,O00742,P0051,3,33574.92,20.95
OI001446,O00503,P0180,4,2062.91,4.88
OI001447,O00298,P0617,3,24294.87,20.6
OI001448,O00992,P0080,2,19463.08,7.47
OI001449,O00397,P0182,4,32302.97,5.48
OI001450,O00349,P0599,4,16610.41,13.34
OI001451,O00718,P0120,1,20195.62,3.96
OI001452,O00970,P0621,5,29260.11,14.88
OI001453,O00814,P0442,1,26096.71,26.93
OI001454,O00378,P0558,1,21713.33,1.01
OI001455,O00447,P0572,4,30355.83,2.62
OI001456,O00899,P0368,4,8836.61,27.58
OI001457,O00929,P0142,1,6923.43,2.59
OI001458,O00192,P0203,4,20725.62,16.38
OI001459,O00571,P0271,4,5066.93,23.7
OI001460,O00190,P0598,4,13795.38,1.19
OI001461,O00208,P0152,3,30584.85,21.04
OI001462,O00012,P0382,1,370.2,0.36
OI001463,O00538,P0274,5,40015.82,9.1
OI001464,O00831,P0142,3,10158.56,25.82
OI001465,O00821,P0220,2,30496.23,14.35
OI001466,O00220,P0103,2,17088.64,19.0
OI001467,O00555,P0074,2,23782.34,25.74
OI001468,O00149,P0071,4,34465.44,29.62
OI001469,O00580,P0170,2,40616.71,12.41
OI001470,O00641,P0372,2,33049.59,12.19
OI001471,O00771,P0444,1,5639.24,23.42
OI001472,O00029,P0199,3,3849.29,18.19
OI001473,O00888,P0232,2,38017.91,28.48
OI001474,O00522,P0418,2,25088.19,15.64
OI001475,O00510,P0078,4,25693.42,12.52
OI001476,O00576,P0088,2,2788.26,1.2
OI001477,O00285,P0404,3,16342.64,24.2
OI001478,O00940,P0351,3,1357.66,18.16
OI001479,O00942,P0317,4,21284.93,11.58
OI001480,O00893,P0605,5,8104.16,18.16
OI001481,O00677,P0589,2,26187.11,2.73
OI001482,O00502,P0352,5,2112.97,18.94
OI001483,O00258,P0276,3,5073.27,17.83
OI001484,O00234,P0322,3,34021.08,16.98
OI001485,O00357,P0315,2,18987.56,15.53
OI001486,O00422,P0287,3,17217.85,20.09
OI001487,O00193,P0629,2,40056.2,20.65
OI001488,O00195,P0372,5,29710.63,6.13
OI001489,O00474,P0597,5,4077.95,21.74
OI001490,O00898,P0300,2,11209.94,23.7
OI001491,O00851,P0347,2,39862.05,24.29
OI001492,O00384,P0253,4,8268.64,8.12
OI001493,O00582,P0472,5,29593.09,7.64
OI001494,O00074,P0260,1,4332.47,24.39
OI001495,O00403,P0005,1,25828.32,28.02
OI001496,O00951,P0508,4,23758.03,16.52
OI001497,O00841,P0285,5,19953.88,5.98
OI001498,O00053,P0439,4,17944.48,14.29
OI001499,O00397,P0322,1,24702.29,3.69
OI001500,O00779,P0057,1,18259.63,8.32
OI001501,O00562,P0550,3,17240.22,2.88
OI001502,O00761,P0435,2,21669.67,19.81
OI001503,O00062,P0012,1,17060.86,18.73
OI001504,O00284,P0293,4,25233.39,6.61
OI001505,O00619,P0586,3,42979.9,10.61
OI001506,O00243,P0157,1,24231.73,9.5
OI001507,O00226,P0177,4,23469.03,18.49
OI001508,O00978,P0166,1,14459.7,18.42
OI001509,O00998,P0278,4,27144.15,7.39
OI001510,O00417,P0228,2,15625.07,4.97
OI001511,O00178,P0227,3,2141.44,7.16
OI001512,O00316,P0447,5,27378.08,25.49
OI001513,O00457,P0220,2,23778.24,2.46
OI001514,O00730,P0456,4,5322.45,26.64
OI001515,O00872,P0631,4,24400.23,22.95
OI001516,O00211,P0505,4,31548.52,15.72
OI001517,O00330,P0023,4,26424.15,11.64
OI001518,O00453,P0623,2,18961.33,21.1
OI001519,O00616,P0388,2,13022.93,6.21
OI001520,O00322,P0363,4,25320.95,21.45
OI001521,O00921,P0238,4,1550.42,14.09
OI001522,O00025,P0578,2,35336.09,1.94
OI001523,O00731,P0024,4,33636.34,10.79
OI001524,O00021,P0504,4,19463.29,27.28
OI001525,O00092,P0449,3,18145.6,8.07
OI001526,O00934,P0268,4,20650.09,6.57
OI001527,O00600,P0531,5,4863.98,5.87
OI001528,O00038,P0392,3,9224.95,6.86
OI001529,O00725,P0164,1,11261.55,16.58
OI001530,O00257,P0083,5,38997.05,13.59
OI001531,O00301,P0147,4,1848.24,27.48
OI001532,O00235,P0421,3,33161.43,2.0
OI001533,O00893,P0096,5,23471.66,19.64
OI001534,O00804,P0182,3,40702.16,28.26
OI001535,O00917,P0173,2,32213.23,28.84
OI001536,O00618,P0080,1,21843.39,8.07
OI001537,O00802,P0185,5,31957.63,13.88
OI001538,O00780,P0379,2,18256.29,27.96
OI001539,O00252,P0010,3,42722.43,22.99
OI001540,O00526,P0023,5,26390.61,1.71
OI001541,O00139,P0173,1,39826.88,25.4
OI001542,O00248,P0625,3,18642.14,8.38
OI001543,O00252,P0467,2,43950.47,21.4
OI001544,O00166,P0622,1,16234.76,11.32
OI001545,O00001,P0296,4,11181.75,14.7
OI001546,O00773,P0406,5,5889.06,12.12
OI001547,O00538,P0479,5,16548.36,18.17
OI001548,O00736,P0416,3,14235.68,12.23
OI001549,O00516,P0513,2,958.32,6.21
OI001550,O00615,P0378,3,10426.43,27.12
OI001551,O00392,P0386,3,21806.69,9.44
OI001552,O00204,P0018,2,35184.48,19.15
OI001553,O00151,P0462,5,6642.13,22.48
OI001554,O00665,P0311,4,22154.72,0.49
OI001555,O00233,P0451,3,4939.11,13.99
OI001556,O00477,P0382,2,362.98,12.47
OI001557,O00053,P0253,2,9702.99,27.68
OI001558,O00303,P0385,1,32237.78,27.28
OI001559,O00909,P0445,1,2355.47,10.64
OI001560,O00525,P0566,4,19023.91,29.44
OI001561,O00868,P0492,1,8744.37,5.8
OI001562,O00945,P0520,2,23190.1,3.04
OI001563,O00763,P0577,3,1726.8,15.29
OI001564,O00646,P0535,3,23046.56,12.1
OI001565,O00818,P0629,4,33293.7,9.8
OI001566,O00377,P0054,5,40203.89,26.51
OI001567,O00777,P0501,4,20766.82,1.08
OI001568,O00799,P0563,5,590.93,29.96
OI001569,O00158,P0388,3,12404.24,13.2
OI001570,O00740,P0275,2,3542.52,27.45
OI001571,O00096,P0633,4,8361.32,6.61
OI001572,O00046,P0312,1,4422.72,5.83
OI001573,O00583,P0200,4,9595.41,26.49
OI001574,O00438,P0562,5,8668.02,27.48
OI001575,O00001,P0069,2,6758.37,7.97
OI001576,O00495,P0069,2,5799.85,29.44
OI001577,O00948,P0507,1,33637.32,13.79
OI001578,O00921,P0352,5,2297.76,11.16
OI001579,O00481,P0266,5,587.74,26.68
OI001580,O00834,P0340,3,10070.18,20.03
OI001581,O00856,P0605,5,7411.55,24.19
OI001582,O00797,P0253,2,9417.63,13.02
OI001583,O00279,P0338,5,34656.74,29.18
OI001584,O00415,P0054,5,35579.84,25.89
OI001585,O00110,P0153,5,12762.16,23.5
OI001586,O00902,P0256,4,28522.3,27.78
OI001587,O00715,P0557,5,6245.6,22.28
OI001588,O00430,P0582,3,25408.67,7.27
OI001589,O00639,P0494,1,14299.95,27.78
OI001590,O00059,P0448,4,28788.91,4.62
OI001591,O00485,P0033,3,16715.5,3.55
OI001592,O00242,P0500,4,45782.67,11.89
OI001593,O00220,P0417,4,33497.7,8.59
OI001594,O00626,P0170,3,33082.67,9.81
OI001595,O00386,P0086,1,27136.14,23.89
OI001596,O00009,P0155,5,32938.25,26.9
OI001597,O00957,P0157,1,18772.44,5.33
OI001598,O00137,P0300,3,13734.31,27.54
OI001599,O00717,P0367,5,27157.84,4.96
OI001600,O00318,P0340,1,8041.69,17.49
OI001601,O00041,P0631,1,34558.53,5.77
OI001602,O00175,P0402,4,29361.69,17.8
OI001603,O00631,P0540,1,4777.93,8.53
OI001604,O00067,P0475,5,36902.86,4.72
OI001605,O00795,P0529,1,34199.03,6.71
OI001606,O00291,P0034,4,26603.7,19.95
OI001607,O00712,P0486,4,34380.1,15.27
OI001608,O00301,P0412,4,34056.65,7.05
OI001609,O00868,P0318,3,13498.47,13.84
OI001610,O00721,P0160,1,15265.73,17.63
OI001611,O00121,P0153,1,17428.77,3.78
OI001612,O00741,P0077,3,2631.45,20.63
OI001613,O00594,P0246,4,37818.0,3.68
OI001614,O00660,P0567,5,18596.92,21.27
OI001615,O00918,P0486,1,34463.36,11.72
OI001616,O00354,P0069,1,4727.45,25.59
OI001617,O00259,P0400,2,11183.18,13.91
OI001618,O00990,P0409,3,11897.37,24.47
OI001619,O00764,P0434,3,43892.85,22.55
OI001620,O00889,P0190,1,18617.51,4.93
OI001621,O00257,P0427,1,12012.55,29.65
OI001622,O00152,P0045,2,21343.48,18.12
OI001623,O00981,P0286,2,7763.41,12.54
OI001624,O00790,P0011,3,12308.23,24.01
OI001625,O00382,P0347,1,28647.47,23.15
OI001626,O00993,P0515,2,35465.59,9.98
OI001627,O00675,P0519,3,5169.11,26.69
OI001628,O00605,P0629,5,31061.93,23.09
OI001629,O00749,P0042,4,39548.11,17.73
OI001630,O00298,P0553,4,27582.8,9.98
OI001631,O00418,P0605,1,6813.17,26.35
OI001632,O00952,P0476,5,32905.02,27.69
OI001633,O00855,P0607,2,29134.68,9.01
OI001634,O00668,P0041,2,12365.86,17.39
OI001635,O00405,P0273,1,24195.79,1.22
OI001636,O00975,P0462,2,5668.67,12.9
OI001637,O00982,P0079,3,895.94,26.98
OI001638,O00963,P0428,1,19328.73,28.58
OI001639,O00814,P0315,5,17853.94,14.9
OI001640,O00595,P0220,5,30463.48,8.63
OI001641,O00119,P0242,4,41266.01,9.86
OI001642,O00559,P0207,1,39485.19,2.39
OI001643,O00663,P0253,4,6657.19,3.9
OI001644,O00768,P0266,2,611.43,20.15
OI001645,O00426,P0167,4,31874.55,4.92
OI001646,O00100,P0297,3,18474.08,20.75
OI001647,O00655,P0072,1,39892.23,26.2
OI001648,O00874,P0005,2,24304.33,23.11
OI001649,O00777,P0278,2,26993.7,13.54
OI001650,O00125,P0514,5,9105.01,3.66
OI001651,O00685,P0631,3,34101.34,10.69
OI001652,O00095,P0363,2,26648.81,5.68
OI001653,O00968,P0258,1,34905.85,18.61
OI001654,O00993,P0090,1,24805.15,10.26
OI001655,O00535,P0549,2,31864.52,27.74
OI001656,O00647,P0361,1,33052.27,11.68
OI001657,O00775,P0444,1,5509.97,23.28
OI001658,O00413,P0219,2,5438.46,19.12
OI001659,O00793,P0602,1,23520.67,22.34
OI001660,O00855,P0508,5,22381.73,11.62
OI001661,O00658,P0379,2,24919.21,1.09
OI001662,O00193,P0005,5,27892.11,29.63
OI001663,O00957,P0383,3,39483.12,25.13
OI001664,O00993,P0324,4,26438.61,25.29
OI001665,O00609,P0535,5,31958.13,17.79
OI001666,O00485,P0508,5,24273.46,21.78
OI001667,O00349,P0124,5,8487.12,23.58
OI001668,O00654,P0326,2,21486.66,24.66
OI001669,O00301,P0041,1,9405.97,9.01
OI001670,O00988,P0142,3,9779.56,29.98
OI001671,O00288,P0350,4,4520.07,29.25
OI001672,O00373,P0078,4,22691.68,8.99
OI001673,O00024,P0028,3,804.33,21.35
OI001674,O00891,P0142,5,9011.8,25.55
OI001675,O00372,P0118,1,169.85,23.04
OI001676,O00326,P0128,2,27054.7,17.47
OI001677,O00081,P0239,1,21235.02,25.24
OI001678,O00564,P0556,1,19008.21,16.47
OI001679,O00592,P0561,3,23064.34,19.74
OI001680,O00103,P0415,1,30802.54,26.34
OI001681,O00096,P0343,3,43296.23,4.11
OI001682,O00097,P0604,1,30335.65,14.31
OI001683,O00481,P0371,4,29718.13,7.93
OI001684,O00606,P0576,2,8969.5,5.05
OI001685,O00665,P0584,1,5069.1,0.51
OI001686,O00224,P0131,2,14958.53,24.67
OI001687,O00699,P0523,2,31612.11,0.16
OI001688,O00536,P0281,5,40382.54,23.29
OI001689,O00193,P0506,5,4931.72,12.89
OI001690,O00628,P0399,2,24095.67,8.78
OI001691,O00140,P0416,5,13576.78,17.35
OI001692,O00276,P0257,5,15094.35,3.74
OI001693,O00431,P0263,5,35054.51,29.33
OI001694,O00416,P0606,2,6050.86,20.74
OI001695,O00591,P0190,5,13570.97,20.13
OI001696,O00136,P0043,2,23376.98,22.35
OI001697,O00749,P0075,4,6134.84,6.54
OI001698,O00983,P0117,5,5810.78,6.31
OI001699,O00114,P0016,4,22175.76,6.19
OI001700,O00148,P0152,1,41678.7,9.75
OI001701,O00421,P0389,5,30160.18,13.3
OI001702,O00207,P0151,2,16207.87,5.64
OI001703,O00682,P0250,4,1804.52,8.22
OI001704,O00051,P0260,1,3525.08,4.76
OI001705,O00801,P0063,4,30549.94,6.12
OI001706,O00114,P0296,2,10049.35,5.31
OI001707,O00788,P0016,4,29695.2,15.89
OI001708,O00601,P0467,3,37083.37,6.73
OI001709,O00206,P0284,4,27993.07,8.09
OI001710,O00492,P0227,4,2994.34,0.51
OI001711,O00241,P0499,4,1709.86,28.46
OI001712,O00522,P0150,1,6202.12,11.13
OI001713,O00261,P0103,3,20638.33,15.49
OI001714,O00318,P0415,1,27327.78,28.71
OI001715,O00110,P0249,3,7124.54,7.33
OI001716,O00981,P0571,5,30570.63,27.73
OI001717,O00944,P0189,4,4784.86,0.1
OI001718,O00982,P0022,3,19136.55,23.09
OI001719,O00430,P0583,3,13843.91,5.8
OI001720,O00112,P0315,4,14977.36,24.14
OI001721,O00601,P0206,4,20691.57,28.82
OI001722,O00579,P0579,3,29765.63,14.16
OI001723,O00201,P0252,3,22685.84,10.08
OI001724,O00483,P0248,5,8123.41,6.83
OI001725,O00981,P0577,1,2283.23,3.1
OI001726,O00918,P0142,2,8318.43,1.32
OI001727,O00479,P0424,5,8470.96,2.18
OI001728,O00698,P0563,4,643.23,6.62
OI001729,O00220,P0225,3,25775.9,7.69
OI001730,O00941,P0603,4,14564.99,8.41
OI001731,O00603,P0462,2,4917.96,27.71
OI001732,O00627,P0123,1,26235.45,23.73
OI001733,O00550,P0248,1,8643.24,8.31
OI001734,O00172,P0008,4,19829.5,6.49
OI001735,O00422,P0340,1,8248.66,17.49
OI001736,O00948,P0591,3,28989.81,20.89
OI001737,O00958,P0367,4,33580.16,4.93
OI001738,O00757,P0101,5,31975.67,8.26
OI001739,O00177,P0162,2,1576.44,21.97
OI001740,O00201,P0216,2,9174.12,13.83
OI001741,O00678,P0462,2,6216.98,0.94
OI001742,O00744,P0211,3,16045.06,26.4
